p1	p2	turn	cost	sampled	components	large_size	small_size	core	pair	charge	separator
9346302870368	1099630118848	0	13	true	2	12	3	[2, 4, 9, 12, 16, 21, 256, 272, 276, 281, 530, 533]	[2, 6, 258]	2	1
8830906794864	1649394321400	1	14	true	2	16	3	[2, 4, 8, 12, 18, 20, 24, 30, 264, 278, 280, 284, 290, 521, 538, 542]	[1, 5, 257]	-2	1
9672720384880	1941452621816	1	165	false	2	19	3	[2, 4, 8, 12, 18, 20, 24, 30, 262, 264, 278, 280, 284, 290, 516, 521, 532, 536, 542]	[1, 5, 257]	-2	1
9681311105904	1941452883960	0	558	false	2	21	3	[1, 4, 8, 12, 17, 20, 24, 29, 256, 260, 264, 277, 280, 284, 289, 514, 516, 522, 532, 536, 541]	[2, 6, 258]	2	1
60181054304	1649326163936	1	16	true	2	15	1	[1, 5, 9, 26, 30, 265, 278, 280, 284, 520, 524, 530, 532, 536, 542]	[1]	-1	1
9655490708344	1941352219128	0	111	false	2	17	3	[0, 4, 8, 12, 17, 20, 26, 257, 260, 264, 277, 281, 517, 522, 532, 536, 541]	[2, 6, 258]	2	1
9655490184000	292084516832	0	5	true	2	14	3	[1, 4, 8, 13, 16, 21, 261, 265, 276, 281, 518, 520, 534, 537]	[2, 6, 258]	2	1
9655490708344	1941352220664	1	273	false	2	18	3	[0, 4, 8, 12, 18, 20, 24, 30, 258, 260, 264, 278, 282, 518, 521, 532, 536, 542]	[1, 5, 257]	-2	1
184550264	1649292607976	1	7	true	2	12	1	[0, 5, 8, 12, 18, 20, 25, 278, 280, 285, 538, 542]	[1]	-1	1
9071373582656	1924154787808	1	1	true	2	11	3	[2, 4, 10, 12, 18, 22, 258, 270, 524, 530, 534]	[1, 5, 257]	-2	4
9621180253048	1941352220664	1	229	false	2	18	3	[0, 4, 8, 12, 18, 20, 24, 30, 258, 260, 266, 278, 280, 285, 518, 532, 536, 542]	[1, 5, 257]	-2	1
9655541039992	1941352220664	0	628	false	2	19	3	[0, 4, 8, 12, 17, 20, 24, 29, 257, 260, 264, 277, 280, 286, 517, 522, 532, 536, 541]	[2, 6, 258]	2	1
9655541039992	1924272490488	0	147	false	2	19	3	[0, 4, 8, 12, 17, 20, 24, 29, 257, 262, 264, 277, 280, 284, 289, 522, 532, 536, 541]	[2, 6, 258]	2	1
9655541039992	1941452883960	1	786	false	2	20	3	[0, 4, 8, 12, 18, 20, 24, 30, 258, 260, 264, 278, 280, 284, 290, 518, 521, 532, 536, 542]	[1, 5, 257]	-2	1
8856626266944	1666474050016	0	2	true	2	14	3	[1, 5, 22, 24, 30, 261, 265, 276, 281, 518, 520, 525, 528, 533]	[2, 6, 258]	2	1
9131504697720	1941436106744	1	129	false	2	20	3	[0, 4, 8, 12, 18, 20, 26, 30, 258, 260, 264, 278, 286, 290, 513, 516, 521, 532, 538, 542]	[1, 5, 257]	-2	1
9681310843768	1941452883960	0	1169	false	2	21	3	[0, 4, 8, 12, 17, 20, 24, 29, 257, 260, 264, 277, 280, 284, 289, 514, 516, 522, 532, 536, 541]	[2, 6, 258]	2	1
9655406822256	1941385512928	0	128	false	2	17	2	[1, 4, 8, 13, 16, 20, 26, 256, 260, 265, 276, 280, 513, 516, 520, 534, 537]	[2, 6]	1	1
8830890016768	6047566660608	1	1	true	2	10	2	[1, 5, 258, 260, 518, 770, 772, 778, 1026, 1030]	[0, 5]	-1/2	1
8796546531888	6064747054080	1	0	true	2	11	5	[1, 4, 10, 258, 260, 266, 518, 772, 778, 1029, 1033]	[1, 4, 10, 257, 262]	0	1
8856677122576	6064746005504	0	2	true	2	11	6	[1, 4, 10, 257, 260, 265, 517, 769, 772, 1026, 1030]	[2, 4, 10, 258, 260, 518]	2	1
8856677122672	6064747054176	0	141	false	2	11	8	[1, 4, 10, 257, 260, 265, 517, 769, 772, 1026, 1030]	[0, 4, 10, 260, 264, 518, 520, 526]	3/2	1
9621130052476	1941352220664	1	116	false	2	19	3	[1, 4, 8, 12, 16, 22, 24, 28, 34, 257, 262, 264, 270, 282, 286, 522, 536, 540, 546]	[1, 5, 257]	-2	1
9621180384124	1941352220664	0	204	false	2	20	3	[1, 4, 8, 13, 16, 20, 24, 28, 34, 258, 260, 265, 277, 280, 285, 290, 513, 516, 520, 537]	[2, 6, 258]	2	1
9621180384124	1941452883960	1	340	false	2	21	3	[1, 4, 8, 12, 16, 22, 24, 28, 34, 257, 262, 264, 270, 282, 284, 288, 294, 522, 536, 540, 546]	[1, 5, 257]	-2	1
9655541171068	1941452883960	0	422	false	2	22	3	[2, 4, 8, 12, 16, 21, 24, 28, 33, 258, 261, 264, 268, 281, 284, 288, 293, 521, 526, 536, 540, 545]	[2, 6, 258]	2	1
8830907450228	6064755443680	1	42	true	2	21	2	[1, 4, 8, 14, 16, 20, 26, 256, 260, 274, 276, 280, 286, 288, 293, 514, 517, 534, 538, 546, 549]	[1, 5]	-1	1
9681310581568	6339599794656	0	0	true	2	17	5	[1, 4, 8, 22, 24, 30, 258, 260, 265, 276, 281, 286, 518, 520, 525, 528, 533]	[1, 4, 10, 261, 266]	0	1
9621181170500	6322453481440	1	119	false	2	19	3	[1, 5, 258, 260, 518, 770, 772, 778, 1024, 1028, 1032, 1280, 1286, 1288, 1546, 1800, 2052, 2058, 2310]	[1, 5, 257]	-2	1
9621028732992	1924204070336	1	1	true	2	10	2	[0, 6, 10, 18, 266, 270, 272, 520, 524, 530]	[1, 5]	-1	4
9681176494916	1941385775080	0	159	false	2	21	2	[1, 4, 8, 13, 16, 21, 29, 34, 256, 260, 265, 276, 281, 284, 290, 513, 516, 520, 534, 536, 542]	[2, 6]	1	1
9621180777332	6322453481440	1	125	false	2	20	1	[1, 4, 8, 14, 16, 20, 26, 258, 260, 274, 276, 280, 286, 288, 293, 528, 532, 538, 546, 549]	[1]	-1	1
9672720384884	6339633350624	0	226	false	2	22	1	[0, 5, 10, 258, 260, 264, 520, 777, 1024, 1029, 1032, 1280, 1284, 1288, 1537, 1540, 1545, 1797, 2049, 2052, 2306, 2310]	[2]	1	1
9672720384884	6339633350648	1	229	false	2	23	1	[1, 5, 258, 260, 518, 770, 772, 778, 1024, 1028, 1032, 1280, 1286, 1288, 1546, 1800, 2049, 2052, 2056, 2304, 2310, 2312, 2570]	[1]	-1	1
824818271076	6322451908544	1	1	true	2	15	1	[1, 4, 10, 12, 16, 22, 270, 272, 276, 282, 284, 524, 528, 534, 542]	[1]	-1	3
9621180777316	6322452957120	1	129	false	2	18	1	[1, 4, 10, 12, 16, 22, 256, 270, 272, 276, 282, 284, 289, 524, 528, 534, 542, 545]	[1]	-1	1
9621181170540	6322453219264	0	132	false	2	18	4	[2, 4, 9, 12, 16, 21, 256, 269, 272, 276, 281, 284, 290, 524, 528, 533, 541, 546]	[0, 6, 258, 262]	3/2	1
9621180908384	6322452957168	1	2	true	2	19	1	[1, 5, 258, 260, 518, 770, 772, 778, 1024, 1028, 1032, 1280, 1286, 1288, 1546, 1800, 2052, 2056, 2314]	[1]	-1	1
9621179859724	6322451908480	1	15	true	2	15	3	[1, 5, 258, 260, 518, 770, 772, 778, 1024, 1028, 1032, 1280, 1286, 1288, 1546]	[1, 5, 257]	-2	1
9621180907644	6322436178160	0	106	false	2	11	8	[0, 4, 9, 17, 22, 257, 262, 264, 269, 272, 278]	[1, 4, 8, 12, 18, 22, 264, 278]	1+*	1
9621180907644	6322452956912	1	131	false	2	13	8	[0, 4, 10, 18, 21, 258, 260, 264, 270, 272, 277, 518, 522]	[1, 5, 8, 12, 16, 22, 257, 268]	-1+*	1
549940364056	5497809798928	1	1	true	2	10	2	[0, 4, 10, 260, 264, 270, 272, 517, 522, 530]	[0, 5]	-1/2	4
8796093023096	1649292609488	1	2	true	2	12	1	[1, 4, 9, 12, 18, 20, 24, 30, 278, 282, 538, 542]	[1]	-1	1
8796547056504	1649294444536	1	148	false	2	16	3	[0, 4, 8, 12, 18, 20, 24, 30, 258, 262, 264, 278, 280, 285, 538, 542]	[1, 5, 257]	-2	1
9621180777336	1924172351480	0	174	false	2	17	3	[0, 4, 8, 12, 17, 20, 24, 29, 257, 261, 264, 277, 280, 286, 532, 536, 541]	[2, 6, 258]	2	1
9621147222848	5222823887840	1	1	true	2	10	4	[0, 4, 10, 12, 18, 257, 262, 272, 512, 516]	[0, 5, 258, 261]	-1/2	4
9629753147472	1924271441400	1	2	true	2	16	3	[1, 4, 10, 264, 522, 776, 1034, 1280, 1286, 1290, 1536, 1542, 1794, 1796, 1802, 2054]	[1, 5, 257]	-2	1
8856660738172	1666574976504	1	151	false	2	21	3	[1, 4, 8, 12, 16, 22, 26, 34, 257, 260, 264, 268, 282, 286, 288, 294, 517, 520, 525, 542, 546]	[1, 5, 257]	-2	1
9681294459004	1941452883448	0	249	false	2	22	3	[2, 4, 8, 12, 16, 21, 25, 33, 258, 260, 264, 268, 281, 285, 288, 293, 518, 520, 526, 536, 540, 545]	[2, 6, 258]	2	1
9629770580860	1941452883960	0	109	false	2	22	3	[2, 4, 8, 12, 16, 21, 24, 28, 33, 258, 260, 264, 269, 281, 284, 288, 293, 518, 521, 536, 540, 545]	[2, 6, 258]	2	1
8805136728688	6047566660704	0	8	true	2	11	7	[1, 4, 10, 257, 260, 265, 517, 769, 772, 1026, 1030]	[0, 4, 10, 261, 266, 270, 526]	3/2	1
8796412445564	1649327474680	1	28	true	2	18	2	[1, 4, 8, 12, 16, 22, 24, 28, 34, 257, 262, 265, 270, 282, 284, 288, 542, 546]	[1, 5]	-1	1
9629636363132	1941385775096	0	122	false	2	21	2	[1, 4, 8, 13, 16, 20, 24, 28, 34, 256, 260, 265, 277, 280, 284, 290, 513, 516, 520, 537, 542]	[2, 6]	1	1
9681311236892	6339633612728	1	4	true	2	15	11	[1, 5, 258, 260, 518, 770, 772, 778, 1024, 1028, 1032, 1280, 1286, 1288, 1546]	[1, 4, 8, 14, 257, 260, 264, 268, 517, 520, 525]	oversized	1
9372071625472	5514989668224	1	11	true	2	13	2	[1, 5, 258, 260, 518, 770, 772, 778, 1025, 1028, 1032, 1288, 1546]	[0, 5]	-1/2	1
9646949532504	6339631777776	1	109	false	2	19	2	[1, 4, 10, 12, 18, 20, 24, 30, 278, 280, 284, 290, 292, 297, 532, 536, 542, 550, 553]	[0, 5]	-1/2	1
9646949663580	6339631777776	0	164	false	2	21	2	[2, 5, 13, 16, 20, 258, 260, 265, 268, 272, 277, 302, 525, 528, 532, 537, 540, 545, 548, 554, 558]	[0, 6]	1/2	1
9131505090940	1941436106744	0	189	false	2	22	3	[2, 4, 8, 12, 16, 21, 24, 29, 33, 258, 260, 264, 268, 281, 289, 293, 518, 520, 526, 536, 541, 545]	[2, 6, 258]	2	1
9071240413552	1924153737696	0	1	true	2	10	2	[1, 5, 8, 265, 278, 520, 525, 528, 532, 538]	[2, 6]	1	1
8839446790468	6047558272992	1	3	true	2	17	4	[1, 4, 10, 264, 522, 774, 776, 1026, 1034, 1282, 1286, 1290, 1542, 1794, 1796, 2049, 2053]	[1, 5, 261, 265]	-2	1
9071375024500	6322436704224	1	185	false	2	19	3	[1, 4, 8, 14, 16, 22, 26, 258, 260, 274, 282, 286, 288, 293, 528, 534, 538, 546, 549]	[1, 5, 257]	-2	1
9071240413560	1924188342256	1	2	true	2	14	2	[1, 4, 8, 12, 18, 20, 26, 30, 264, 278, 286, 532, 538, 542]	[1, 5]	-1	1
9071240806780	1924189128696	1	161	true	2	18	2	[1, 4, 8, 12, 16, 22, 24, 30, 34, 257, 260, 266, 268, 282, 290, 536, 542, 546]	[1, 5]	-1	1
9131370873212	1941368997880	0	232	false	2	21	2	[1, 5, 8, 13, 16, 20, 24, 28, 34, 257, 265, 276, 280, 284, 290, 513, 517, 520, 534, 536, 542]	[2, 6]	1	1
8847952446320	1666474050016	0	1	true	2	15	2	[0, 5, 10, 258, 260, 264, 520, 777, 1029, 1032, 1281, 1284, 1290, 1537, 1542]	[2, 6]	1	1
8796412838776	42993648	0	19	true	2	12	2	[0, 5, 258, 260, 513, 516, 773, 1028, 1280, 1284, 1540, 1798]	[2, 6]	1	1
8796413231996	1649327998968	1	125	false	2	18	2	[1, 4, 8, 12, 16, 22, 24, 28, 34, 257, 260, 266, 268, 282, 284, 288, 542, 546]	[1, 5]	-1	1
8856543298428	1666507868152	0	168	false	2	21	2	[1, 4, 8, 13, 16, 20, 24, 28, 34, 256, 260, 265, 276, 280, 284, 290, 513, 517, 534, 536, 542]	[2, 6]	1	1
8796547056184	6047567447064	1	2	true	2	11	6	[1, 4, 10, 258, 260, 266, 518, 772, 778, 1029, 1033]	[0, 4, 9, 258, 262, 264]	1/2	1
8796547449660	6047575836440	1	103	false	2	13	8	[0, 4, 10, 258, 260, 264, 270, 272, 277, 518, 522, 530, 533]	[0, 5, 258, 260, 512, 516, 769, 773]	-5/4	1
8856677516092	6064755705624	0	178	false	2	13	11	[0, 4, 9, 257, 260, 264, 269, 272, 278, 517, 521, 529, 534]	[2, 4, 8, 14, 256, 260, 264, 270, 514, 516, 522]	oversized	1
8830888968192	6047565612032	1	1	true	2	10	1	[1, 5, 258, 260, 518, 770, 772, 778, 1026, 1030]	[1]	-1	1
8856677384816	6064747316344	1	145	false	2	11	10	[1, 4, 10, 258, 260, 266, 518, 772, 778, 1029, 1033]	[0, 4, 8, 14, 260, 264, 268, 517, 520, 525]	*	1
8830907449980	6047566922872	0	113	false	2	11	10	[1, 4, 10, 257, 260, 265, 517, 769, 772, 1026, 1030]	[0, 4, 8, 12, 18, 260, 266, 269, 274, 518]	3/2	1
8830907449980	6064747316344	1	129	false	2	11	11	[0, 4, 8, 12, 17, 260, 264, 270, 273, 517, 522]	[1, 4, 10, 258, 260, 266, 518, 772, 778, 1029, 1033]	oversized	3
8856677515900	6064747316344	0	454	false	2	12	11	[0, 4, 8, 12, 18, 260, 264, 268, 274, 518, 520, 526]	[1, 4, 10, 257, 260, 265, 517, 769, 772, 1026, 1030]	oversized	3
8899609494384	1168351692768	0	23	true	2	15	3	[2, 4, 8, 13, 16, 20, 25, 260, 265, 277, 280, 285, 518, 520, 537]	[2, 6, 258]	2	1
9475152675696	1219892086776	0	151	false	2	21	3	[1, 4, 8, 12, 17, 20, 24, 29, 256, 260, 264, 269, 280, 284, 289, 514, 516, 520, 524, 538, 541]	[2, 6, 258]	2	1
9457972282176	5566532421600	0	122	false	2	19	2	[1, 4, 9, 12, 16, 21, 256, 261, 272, 276, 281, 284, 290, 514, 516, 530, 533, 541, 546]	[2, 6]	1	1
9449382085120	5566531372032	0	7	true	2	11	4	[2, 4, 10, 257, 260, 265, 517, 769, 772, 1026, 1030]	[0, 5, 258, 262]	1/2	1
9380662608384	5497810846752	0	0	true	2	11	3	[2, 4, 10, 257, 260, 265, 517, 769, 772, 1026, 1030]	[1, 4, 10]	0	1
9346168652608	51559532512	1	10	true	2	13	2	[2, 4, 8, 14, 16, 22, 257, 260, 274, 276, 517, 534, 538]	[1, 5]	-1	1
9475017933632	1219824977896	1	108	false	2	19	2	[1, 4, 8, 12, 25, 30, 256, 262, 264, 270, 280, 284, 514, 522, 524, 530, 532, 536, 542]	[1, 5]	-1	1
8796395012960	1099561961408	0	1	true	2	9	2	[1, 4, 8, 13, 16, 22, 256, 261, 513]	[2, 6]	1	4
9466427736944	1219824715768	1	102	false	2	18	2	[2, 4, 8, 12, 18, 20, 24, 30, 262, 264, 270, 280, 284, 516, 520, 524, 537, 542]	[1, 5]	-1	1
9475018457968	1219824977912	0	268	false	2	20	2	[1, 4, 8, 12, 17, 20, 24, 29, 256, 260, 264, 269, 280, 284, 514, 516, 520, 524, 538, 541]	[2, 6]	1	1
8899574890848	1219874523072	1	1	true	2	14	3	[2, 4, 8, 26, 262, 266, 282, 286, 517, 520, 526, 528, 534, 538]	[1, 5, 257]	-2	1
9449248392032	1219824191472	1	183	false	2	17	2	[2, 4, 8, 14, 16, 20, 26, 256, 260, 274, 276, 281, 514, 517, 528, 532, 538]	[1, 5]	-1	1
9440623330112	120261182448	0	1	true	2	13	2	[0, 4, 9, 12, 17, 21, 258, 269, 514, 524, 529, 532, 538]	[2, 6]	1	1
9475018195808	1219824191472	0	327	false	2	18	2	[1, 4, 8, 13, 16, 20, 25, 256, 260, 273, 276, 282, 513, 518, 528, 532, 536, 542]	[2, 6]	1	1
9371938980704	51560318960	1	13	true	2	17	2	[1, 4, 10, 25, 258, 260, 264, 270, 280, 285, 518, 520, 524, 530, 532, 536, 542]	[1, 5]	-1	1
9475018195808	1219824977904	1	452	false	2	19	2	[1, 4, 8, 12, 25, 30, 258, 260, 264, 270, 280, 284, 518, 520, 524, 530, 532, 536, 542]	[1, 5]	-1	1
8873838641984	5566531372992	1	7	true	2	15	1	[0, 6, 8, 12, 18, 258, 270, 272, 278, 280, 285, 512, 530, 538, 541]	[1]	-1	1
9449382740832	5618072029120	0	132	false	2	21	1	[1, 4, 8, 22, 25, 33, 38, 258, 260, 265, 276, 280, 285, 288, 294, 518, 520, 525, 528, 532, 537]	[2]	1	1
9449382740832	5618072029168	1	181	false	2	22	1	[1, 5, 258, 260, 518, 770, 772, 778, 1025, 1028, 1032, 1288, 1546, 1792, 1798, 1800, 2048, 2052, 2056, 2306, 2309, 2314]	[1]	-1	1
9475152544608	5618072029168	0	537	false	2	23	1	[2, 4, 8, 12, 26, 29, 37, 42, 262, 264, 269, 280, 284, 289, 292, 298, 517, 520, 524, 529, 532, 536, 541]	[2]	1	1
9475152544608	5618072815600	1	1859	false	2	24	1	[1, 4, 8, 12, 25, 30, 38, 41, 258, 260, 264, 270, 280, 284, 290, 292, 297, 518, 520, 524, 530, 532, 536, 542]	[1]	-1	1
8899576070468	5566515644384	1	2	true	2	17	2	[1, 4, 10, 256, 262, 264, 522, 776, 1034, 1282, 1286, 1290, 1542, 1794, 1796, 2049, 2053]	[1, 5]	-1	1
9475152020292	5618072029152	0	275	false	2	21	2	[2, 4, 8, 12, 26, 29, 37, 42, 264, 269, 280, 284, 289, 292, 298, 521, 524, 529, 532, 536, 541]	[2, 6]	1	1
9457972413252	5566532683752	0	130	false	2	19	5	[1, 4, 9, 12, 16, 21, 256, 261, 272, 276, 281, 284, 290, 514, 516, 530, 533, 541, 546]	[1, 4, 10, 258, 262]	1	1
25937969924	5514989668096	1	1	true	2	9	5	[0, 4, 10, 262, 264, 270, 272, 522, 530]	[0, 5, 261, 265, 521]	-2+*	4
9475152282372	5618070718216	0	193	false	2	12	10	[0, 4, 9, 260, 264, 269, 272, 278, 518, 521, 529, 534]	[0, 4, 8, 14, 260, 265, 268, 274, 525, 530]	5/8	1
9475151233860	5583709407176	0	191	false	2	14	8	[0, 5, 8, 12, 17, 268, 272, 277, 280, 286, 526, 529, 537, 542]	[0, 6, 8, 14, 268, 274, 525, 530]	7/8	1
9449382085492	5566532421624	0	109	false	2	21	1	[1, 4, 8, 12, 17, 20, 24, 29, 264, 269, 280, 284, 289, 292, 298, 522, 524, 538, 541, 549, 554]	[2]	1	1
9466561954676	5618072553464	1	210	false	2	23	1	[1, 5, 258, 260, 518, 770, 772, 778, 1025, 1028, 1032, 1288, 1546, 1792, 1798, 1800, 2048, 2052, 2056, 2304, 2310, 2312, 2570]	[1]	-1	1
9346302870328	5532170585872	1	0	true	2	12	5	[0, 4, 10, 260, 264, 270, 272, 277, 517, 522, 530, 533]	[1, 4, 9, 256, 514]	0	1
9415021298552	5566529538008	1	165	false	2	18	1	[0, 4, 9, 12, 18, 20, 24, 30, 258, 280, 284, 290, 292, 297, 537, 542, 550, 553]	[0]	*	1
8865249100668	5566529538008	1	131	false	2	19	1	[1, 4, 8, 13, 16, 22, 24, 28, 34, 257, 260, 286, 288, 294, 296, 301, 546, 554, 557]	[0]	*	1
8865215545724	5566512760792	1	125	false	2	18	1	[1, 4, 8, 13, 16, 22, 24, 30, 34, 257, 260, 290, 294, 296, 301, 546, 554, 557]	[0]	*	1
9415021691772	5566529538008	0	574	false	2	20	1	[2, 4, 8, 14, 16, 21, 24, 28, 33, 258, 260, 284, 288, 293, 296, 302, 542, 545, 553, 558]	[0]	*	1
8796529623900	1099629856760	1	19	true	2	16	3	[1, 4, 8, 14, 16, 22, 24, 28, 34, 257, 260, 266, 286, 288, 294, 546]	[1, 5, 257]	-2	1
8796529361664	5497809798912	0	1	true	2	11	1	[0, 4, 9, 261, 264, 269, 272, 278, 521, 529, 534]	[2]	1	1
9750030456672	2194791072752	0	128	false	2	24	4	[1, 4, 8, 12, 16, 21, 24, 28, 33, 256, 261, 264, 268, 273, 281, 284, 288, 521, 524, 528, 533, 536, 540, 546]	[2, 6, 262, 266]	2	2
9724208749412	2181938810848	1	2	true	2	23	2	[1, 5, 261, 265, 518, 520, 770, 778, 1024, 1030, 1032, 1280, 1286, 1288, 1538, 1546, 1792, 1798, 1800, 2048, 2054, 2056, 2306]	[1, 5]	-1	2
9724075442176	2130331042304	1	1	true	2	11	2	[1, 4, 10, 12, 16, 22, 257, 262, 270, 274, 530]	[1, 5]	-1	1
9750030189380	2181973149672	1	300	false	2	25	3	[1, 5, 258, 260, 265, 518, 520, 770, 772, 776, 1024, 1030, 1032, 1282, 1290, 1536, 1542, 1544, 1792, 1796, 1800, 2050, 2052, 2058, 2310]	[1, 5, 257]	-2	2
9646950979396	2126071333856	0	12	true	2	23	4	[1, 4, 8, 13, 21, 24, 28, 33, 256, 260, 265, 273, 276, 281, 286, 288, 514, 516, 520, 525, 528, 533, 546]	[2, 6, 262, 266]	2	2
9749996638276	2181905777376	0	7	true	2	21	4	[1, 4, 8, 13, 16, 20, 24, 30, 257, 260, 265, 273, 276, 281, 286, 290, 517, 525, 528, 533, 546]	[2, 6, 262, 266]	2	2
9749996114188	2181973150680	1	49	true	2	25	4	[1, 4, 10, 18, 22, 24, 30, 38, 257, 260, 264, 270, 274, 282, 284, 290, 294, 517, 520, 524, 528, 534, 536, 540, 546]	[1, 5, 261, 265]	-2	2
9629737030004	2147613150176	0	33	true	2	24	4	[1, 5, 261, 265, 513, 516, 520, 768, 773, 776, 1025, 1033, 1280, 1285, 1289, 1536, 1541, 1794, 1796, 1801, 2054, 2058, 2306, 2310]	[2, 6, 262, 266]	2	2
9715635851612	2181972102136	1	6	true	2	25	4	[1, 4, 8, 14, 16, 22, 24, 30, 38, 257, 260, 266, 274, 282, 284, 290, 294, 517, 520, 526, 528, 534, 536, 540, 546]	[1, 5, 261, 265]	-2	2
9749997162876	2181973150712	0	381	false	2	26	4	[1, 5, 261, 265, 513, 516, 520, 768, 773, 776, 1025, 1033, 1280, 1285, 1288, 1536, 1540, 1544, 1792, 1796, 1800, 2048, 2052, 2058, 2306, 2310]	[2, 6, 262, 266]	2	2
9749997162876	2194858183672	1	382	false	2	27	4	[1, 4, 8, 12, 16, 22, 24, 30, 38, 256, 260, 264, 268, 274, 282, 284, 290, 294, 514, 516, 520, 524, 528, 534, 536, 540, 546]	[1, 5, 261, 265]	-2	2
9741439868020	2194857922272	1	16	true	2	28	1	[1, 5, 261, 265, 518, 520, 770, 772, 776, 1024, 1028, 1034, 1280, 1286, 1538, 1546, 1792, 1798, 1800, 2048, 2052, 2056, 2304, 2310, 2313, 2562, 2818, 2822]	[1]	-1	2
9741439868788	2194857922528	0	201	false	2	29	1	[1, 5, 8, 12, 16, 21, 24, 28, 33, 46, 257, 265, 268, 273, 281, 284, 288, 293, 298, 302, 522, 524, 528, 533, 536, 540, 544, 548, 554]	[2]	1	2
9741439868788	2194857922552	1	202	false	2	30	1	[1, 5, 261, 265, 518, 520, 770, 772, 776, 1024, 1028, 1032, 1280, 1286, 1288, 1538, 1546, 1792, 1798, 1800, 2048, 2052, 2056, 2304, 2310, 2312, 2562, 2570, 2818, 2822]	[1]	-1	2
893539189628	2164692617208	1	129	false	2	23	1	[1, 4, 8, 12, 16, 22, 24, 28, 34, 257, 260, 266, 268, 274, 282, 284, 289, 526, 528, 534, 536, 540, 546]	[1]	-1	2
9689900647292	2164692617208	0	130	false	2	23	3	[1, 4, 8, 13, 16, 20, 24, 28, 34, 258, 260, 265, 273, 276, 281, 284, 290, 513, 516, 520, 525, 528, 533]	[2, 6, 258]	2	2
9621129397112	412342290392	1	18	true	2	14	3	[0, 4, 9, 12, 18, 20, 24, 30, 258, 278, 282, 530, 532, 537]	[1, 5, 257]	-2	1
9689899205496	2130329208792	0	109	false	2	17	3	[0, 4, 10, 12, 17, 20, 24, 29, 257, 277, 280, 286, 524, 529, 532, 536, 541]	[2, 6, 258]	2	2
9689899205496	2130429872088	1	198	false	2	18	3	[0, 4, 9, 12, 18, 20, 24, 30, 258, 278, 280, 284, 290, 524, 530, 532, 536, 542]	[1, 5, 257]	-2	2
9689899598716	2130429872088	0	228	false	2	20	3	[2, 4, 8, 14, 16, 21, 24, 28, 33, 258, 260, 281, 284, 288, 293, 528, 533, 536, 540, 545]	[2, 6, 258]	2	1
9689900647292	2164793280504	1	752	false	2	24	3	[1, 4, 8, 12, 16, 22, 24, 28, 34, 257, 260, 266, 268, 274, 282, 284, 288, 294, 526, 528, 534, 536, 540, 546]	[1, 5, 257]	-2	2
953618268160	1082341720320	1	6	true	2	12	1	[0, 4, 10, 12, 16, 20, 25, 262, 272, 278, 281, 518]	[1]	-1	1
8822266925124	463868527072	0	1	true	2	16	4	[1, 5, 8, 13, 26, 257, 265, 268, 273, 278, 282, 513, 517, 525, 528, 534]	[2, 6, 262, 266]	2	2
9750013415428	2181906039208	1	125	false	2	21	4	[1, 5, 258, 260, 265, 518, 520, 770, 772, 776, 1030, 1032, 1282, 1290, 1538, 1542, 1544, 1798, 1800, 2052, 2058]	[1, 5, 261, 265]	-2	2
9715652628548	2181904990696	1	43	true	2	21	4	[1, 5, 258, 260, 265, 518, 520, 770, 778, 1024, 1030, 1032, 1282, 1290, 1538, 1542, 1544, 1798, 1800, 2052, 2058]	[1, 5, 261, 265]	-2	2
9750013415492	2181906039272	0	382	false	2	22	4	[1, 4, 8, 13, 16, 20, 24, 30, 256, 261, 265, 273, 276, 281, 284, 290, 521, 525, 528, 533, 541, 546]	[2, 6, 262, 266]	2	2
945028071536	1065162375648	1	10	true	2	14	1	[0, 4, 10, 12, 16, 21, 262, 270, 273, 518, 522, 524, 528, 533]	[1]	-1	2
893488468080	1065155559520	0	2	true	2	11	2	[0, 4, 9, 12, 17, 269, 272, 277, 524, 528, 534]	[2, 6]	1	4
945060583536	1666573143488	0	11	true	2	16	3	[2, 4, 9, 17, 21, 24, 30, 34, 258, 261, 264, 269, 273, 521, 524, 530]	[0, 6, 10]	1+*	2
945061632116	2181972889056	1	325	false	2	23	1	[0, 4, 8, 14, 16, 20, 26, 258, 260, 266, 274, 278, 280, 286, 289, 513, 516, 520, 526, 530, 538, 540, 545]	[1]	-1	2
9741423089780	2181972889056	0	326	false	2	25	1	[0, 4, 8, 13, 16, 20, 25, 38, 257, 260, 265, 273, 277, 280, 285, 290, 294, 514, 516, 520, 525, 529, 537, 540, 546]	[2]	1	2
9741423089780	2181972889080	1	439	false	2	26	1	[1, 5, 261, 265, 518, 520, 770, 772, 778, 1024, 1030, 1280, 1286, 1290, 1538, 1546, 1792, 1798, 1800, 2048, 2052, 2056, 2304, 2310, 2312, 2570]	[1]	-1	2
893522417780	2164793019872	1	123	false	2	22	3	[1, 4, 8, 14, 18, 26, 28, 33, 258, 260, 266, 274, 278, 280, 286, 289, 518, 520, 526, 528, 532, 538]	[1, 5, 257]	-2	2
9689883875444	2164793019872	0	124	false	2	24	3	[2, 4, 8, 13, 17, 25, 28, 34, 257, 260, 265, 273, 277, 280, 285, 290, 294, 517, 520, 525, 528, 532, 537, 550]	[2, 6, 258]	2	2
9620996620412	1924172349944	1	3	true	2	16	2	[1, 4, 8, 12, 16, 22, 26, 257, 260, 266, 268, 282, 286, 536, 540, 546]	[1, 5]	-1	1
